 E              SP        Sig       dE     dN        SP1           Ions
 Various data to calculate stopping power for input of 1 ion/cm^2/s.
 Conversion from [eV*cm^2] to [(MeV/mg)*cm^2] is 3.345e-15.
 Ion Energy     dE/dN     Sigma       dE     dN        Sigma*dE      Counts
 [keV/u]        [eV*cm^2] [cm^2]      [eV]   [cm^-2]   [eV*cm^2]    per bin
     1.50       6.22E-18  2.92E-16    38.51  5.10E+15  1.13E-14     5166177
     2.50       5.84E-18  3.68E-16    38.42  3.61E+15  1.41E-14     5174306
     3.50       1.17E-17  4.62E-16    38.31  2.75E+15  1.77E-14     5180291
     4.50       9.49E-18  5.66E-16    38.40  2.27E+15  2.17E-14     5184264
     5.50       2.15E-17  6.70E-16    38.57  1.98E+15  2.58E-14     5162441
     6.50       1.70E-17  7.69E-16    39.19  1.80E+15  3.01E-14     5108486
     7.50       1.55E-17  8.57E-16    39.71  1.69E+15  3.40E-14     5059160
     8.50       3.95E-17  9.30E-16    39.78  1.62E+15  3.70E-14     5059390
     9.50       3.38E-17  9.84E-16    39.05  1.57E+15  3.84E-14     5148806
    10.50       4.99E-15  4.41E-16    42.83  2.27E+15  1.89E-14        5870
    11.50            NaN       NaN      NaN       NaN       NaN           0
    12.50            NaN       NaN      NaN       NaN       NaN           0
    13.50            NaN       NaN      NaN       NaN       NaN           0
    14.50            NaN       NaN      NaN       NaN       NaN           0
    15.50            NaN       NaN      NaN       NaN       NaN           0
    16.50            NaN       NaN      NaN       NaN       NaN           0
    17.50            NaN       NaN      NaN       NaN       NaN           0
    18.50            NaN       NaN      NaN       NaN       NaN           0
    19.50            NaN       NaN      NaN       NaN       NaN           0
    20.50            NaN       NaN      NaN       NaN       NaN           0
    21.50            NaN       NaN      NaN       NaN       NaN           0
    22.50            NaN       NaN      NaN       NaN       NaN           0
    23.50            NaN       NaN      NaN       NaN       NaN           0
    24.50            NaN       NaN      NaN       NaN       NaN           0
    25.50            NaN       NaN      NaN       NaN       NaN           0
    26.50            NaN       NaN      NaN       NaN       NaN           0
    27.50            NaN       NaN      NaN       NaN       NaN           0
    28.50            NaN       NaN      NaN       NaN       NaN           0
    29.50            NaN       NaN      NaN       NaN       NaN           0
    30.50            NaN       NaN      NaN       NaN       NaN           0
    31.50            NaN       NaN      NaN       NaN       NaN           0
    32.50            NaN       NaN      NaN       NaN       NaN           0
    33.50            NaN       NaN      NaN       NaN       NaN           0
    34.50            NaN       NaN      NaN       NaN       NaN           0
    35.50            NaN       NaN      NaN       NaN       NaN           0
    36.50            NaN       NaN      NaN       NaN       NaN           0
    37.50            NaN       NaN      NaN       NaN       NaN           0
    38.50            NaN       NaN      NaN       NaN       NaN           0
    39.50            NaN       NaN      NaN       NaN       NaN           0
    40.50            NaN       NaN      NaN       NaN       NaN           0
    41.50            NaN       NaN      NaN       NaN       NaN           0
    42.50            NaN       NaN      NaN       NaN       NaN           0
    43.50            NaN       NaN      NaN       NaN       NaN           0
    44.50            NaN       NaN      NaN       NaN       NaN           0
    45.50            NaN       NaN      NaN       NaN       NaN           0
    46.50            NaN       NaN      NaN       NaN       NaN           0
    47.50            NaN       NaN      NaN       NaN       NaN           0
    48.50            NaN       NaN      NaN       NaN       NaN           0
    49.50            NaN       NaN      NaN       NaN       NaN           0
    50.50            NaN       NaN      NaN       NaN       NaN           0
    51.50            NaN       NaN      NaN       NaN       NaN           0
    52.50            NaN       NaN      NaN       NaN       NaN           0
    53.50            NaN       NaN      NaN       NaN       NaN           0
    54.50            NaN       NaN      NaN       NaN       NaN           0
    55.50            NaN       NaN      NaN       NaN       NaN           0
    56.50            NaN       NaN      NaN       NaN       NaN           0
    57.50            NaN       NaN      NaN       NaN       NaN           0
    58.50            NaN       NaN      NaN       NaN       NaN           0
    59.50            NaN       NaN      NaN       NaN       NaN           0
    60.50            NaN       NaN      NaN       NaN       NaN           0
    61.50            NaN       NaN      NaN       NaN       NaN           0
    62.50            NaN       NaN      NaN       NaN       NaN           0
    63.50            NaN       NaN      NaN       NaN       NaN           0
    64.50            NaN       NaN      NaN       NaN       NaN           0
    65.50            NaN       NaN      NaN       NaN       NaN           0
    66.50            NaN       NaN      NaN       NaN       NaN           0
    67.50            NaN       NaN      NaN       NaN       NaN           0
    68.50            NaN       NaN      NaN       NaN       NaN           0
    69.50            NaN       NaN      NaN       NaN       NaN           0
    70.50            NaN       NaN      NaN       NaN       NaN           0
    71.50            NaN       NaN      NaN       NaN       NaN           0
    72.50            NaN       NaN      NaN       NaN       NaN           0
    73.50            NaN       NaN      NaN       NaN       NaN           0
    74.50            NaN       NaN      NaN       NaN       NaN           0
    75.50            NaN       NaN      NaN       NaN       NaN           0
    76.50            NaN       NaN      NaN       NaN       NaN           0
    77.50            NaN       NaN      NaN       NaN       NaN           0
    78.50            NaN       NaN      NaN       NaN       NaN           0
