 E              SP        Sig       dE     dN        SP1           Ions
    56.50       1.23E-16  1.10E-15    91.07  1.13E+15  1.00E-13     2779620
    57.50       9.26E-17  1.11E-15    91.76  1.12E+15  1.01E-13     2758516
    58.50       1.09E-16  1.12E-15    92.34  1.11E+15  1.03E-13     2741649
    59.50       9.35E-17  1.12E-15    92.83  1.11E+15  1.04E-13     2726966
    60.50       1.54E-16  1.13E-15    93.30  1.10E+15  1.05E-13     2713141
    61.50       1.74E-16  1.14E-15    93.84  1.09E+15  1.07E-13     2697836
    62.50       1.12E-16  1.15E-15    94.30  1.08E+15  1.08E-13     2684160
    63.50       1.99E-16  1.15E-15    94.97  1.08E+15  1.09E-13     2665919
    64.50       1.44E-16  1.16E-15    95.22  1.07E+15  1.11E-13     2658387
    65.50       1.52E-16  1.17E-15    95.78  1.06E+15  1.12E-13     2642862
    66.50       1.24E-16  1.18E-15    96.06  1.05E+15  1.13E-13     2635474
    67.50       1.26E-16  1.19E-15    96.40  1.04E+15  1.14E-13     2626211
    68.50       9.77E-17  1.19E-15    96.92  1.04E+15  1.16E-13     2612049
    69.50       1.16E-16  1.21E-15    97.22  1.03E+15  1.17E-13     2604216
    70.50       1.31E-16  1.22E-15    97.57  1.02E+15  1.19E-13     2594723
    71.50       1.22E-16  1.23E-15    97.80  1.01E+15  1.20E-13     2588407
    72.50       1.96E-16  1.24E-15    97.94  1.00E+15  1.21E-13     2584608
    73.50       1.13E-16  1.25E-15    98.32  9.90E+14  1.23E-13     2575094
    74.50       1.55E-16  1.26E-15    98.53  9.84E+14  1.24E-13     2569404
    75.50       1.32E-16  1.27E-15    98.77  9.73E+14  1.25E-13     2563124
    76.50       1.60E-16  1.28E-15    98.81  9.65E+14  1.27E-13     2562360
    77.50       2.28E-16  1.30E-15    98.81  9.55E+14  1.28E-13     2561997
    78.50       1.55E-16  1.31E-15    98.78  9.44E+14  1.29E-13     2563042
    79.50       1.29E-16  1.33E-15    98.78  9.33E+14  1.31E-13     2562874
    80.50       1.80E-16  1.34E-15    98.72  9.24E+14  1.32E-13     2564661
    81.50       1.41E-16  1.35E-15    98.58  9.14E+14  1.34E-13     2568148
    82.50       1.61E-16  1.37E-15    98.37  9.02E+14  1.35E-13     2573549
    83.50       1.29E-16  1.39E-15    98.34  8.94E+14  1.36E-13     2574601
    84.50       1.23E-16  1.40E-15    98.29  8.83E+14  1.38E-13     2575526
    85.50       1.48E-16  1.42E-15    98.03  8.71E+14  1.39E-13     2582651
    86.50       1.26E-16  1.43E-15    98.03  8.63E+14  1.41E-13     2582586
    87.50       1.49E-16  1.45E-15    97.75  8.52E+14  1.42E-13     2590168
    88.50       1.33E-16  1.47E-15    97.68  8.41E+14  1.44E-13     2592455
    89.50       1.26E-16  1.49E-15    97.25  8.32E+14  1.45E-13     2603084
    90.50       1.54E-16  1.51E-15    97.08  8.20E+14  1.46E-13     2607952
    91.50       2.25E-16  1.52E-15    96.99  8.11E+14  1.48E-13     2610584
    92.50       2.03E-16  1.54E-15    96.84  8.01E+14  1.49E-13     2614118
    93.50       2.20E-16  1.56E-15    96.43  7.90E+14  1.51E-13     2625698
    94.50       1.46E-16  1.58E-15    96.29  7.80E+14  1.52E-13     2629431
    95.50       1.52E-16  1.60E-15    96.09  7.71E+14  1.54E-13     2634716
    96.50       1.31E-16  1.62E-15    95.80  7.59E+14  1.55E-13     2642599
    97.50       2.69E-16  1.63E-15    95.63  7.53E+14  1.56E-13     2648117
    98.50       1.41E-16  1.66E-15    95.33  7.41E+14  1.58E-13     2655978
    99.50       2.05E-16  1.67E-15    95.21  7.33E+14  1.59E-13     2659256
   100.50       1.55E-16  1.69E-15    94.92  7.26E+14  1.60E-13     2667600
   106.00       2.23E-17  1.79E-15    92.94  6.80E+14  1.66E-13    27239832
   116.00       2.02E-17  1.94E-15    89.70  6.13E+14  1.74E-13    28224462
   126.00       1.96E-17  2.09E-15    86.71  5.61E+14  1.81E-13    29197900
   136.00       2.09E-17  2.22E-15    84.01  5.19E+14  1.86E-13    30135883
   146.00       1.89E-17  2.34E-15    81.49  4.85E+14  1.91E-13    31067509
   156.00       2.01E-17  2.46E-15    79.15  4.57E+14  1.94E-13    31987054
   166.00       1.62E-17  2.57E-15    76.97  4.33E+14  1.98E-13    32895677
   176.00       1.77E-17  2.67E-15    74.93  4.12E+14  2.00E-13    33788495
   186.00       1.83E-17  2.77E-15    73.10  3.95E+14  2.03E-13    34633780
   196.00       1.78E-17  2.86E-15    71.43  3.80E+14  2.04E-13    35446762
   206.00       1.92E-17  2.95E-15    69.39  3.66E+14  2.05E-13    36490470
   216.00       1.76E-17  3.03E-15    67.37  3.55E+14  2.04E-13    37579223
   226.00       1.72E-17  3.09E-15    65.66  3.45E+14  2.03E-13    38562011
   236.00       1.55E-17  3.15E-15    64.09  3.37E+14  2.02E-13    39502963
   246.00       1.70E-17  3.17E-15    63.55  3.38E+14  2.01E-13    35901985
   256.00            NaN       NaN      NaN       NaN       NaN           0
   266.00            NaN       NaN      NaN       NaN       NaN           0
   276.00            NaN       NaN      NaN       NaN       NaN           0
   286.00            NaN       NaN      NaN       NaN       NaN           0
   296.00            NaN       NaN      NaN       NaN       NaN           0
   306.00            NaN       NaN      NaN       NaN       NaN           0
   316.00            NaN       NaN      NaN       NaN       NaN           0
   326.00            NaN       NaN      NaN       NaN       NaN           0
   336.00            NaN       NaN      NaN       NaN       NaN           0
   346.00            NaN       NaN      NaN       NaN       NaN           0
   356.00            NaN       NaN      NaN       NaN       NaN           0
   366.00            NaN       NaN      NaN       NaN       NaN           0
   376.00            NaN       NaN      NaN       NaN       NaN           0
   386.00            NaN       NaN      NaN       NaN       NaN           0
   396.00            NaN       NaN      NaN       NaN       NaN           0
   406.00            NaN       NaN      NaN       NaN       NaN           0
   416.00            NaN       NaN      NaN       NaN       NaN           0
   426.00            NaN       NaN      NaN       NaN       NaN           0
   436.00            NaN       NaN      NaN       NaN       NaN           0
   446.00            NaN       NaN      NaN       NaN       NaN           0
   456.00            NaN       NaN      NaN       NaN       NaN           0
   466.00            NaN       NaN      NaN       NaN       NaN           0
   476.00            NaN       NaN      NaN       NaN       NaN           0
   486.00            NaN       NaN      NaN       NaN       NaN           0
   496.00            NaN       NaN      NaN       NaN       NaN           0
   506.00            NaN       NaN      NaN       NaN       NaN           0
   516.00            NaN       NaN      NaN       NaN       NaN           0
   526.00            NaN       NaN      NaN       NaN       NaN           0
   536.00            NaN       NaN      NaN       NaN       NaN           0
   546.00            NaN       NaN      NaN       NaN       NaN           0
   556.00            NaN       NaN      NaN       NaN       NaN           0
   566.00            NaN       NaN      NaN       NaN       NaN           0
   576.00            NaN       NaN      NaN       NaN       NaN           0
   586.00            NaN       NaN      NaN       NaN       NaN           0
   596.00            NaN       NaN      NaN       NaN       NaN           0
   606.00            NaN       NaN      NaN       NaN       NaN           0
   616.00            NaN       NaN      NaN       NaN       NaN           0
   626.00            NaN       NaN      NaN       NaN       NaN           0
   636.00            NaN       NaN      NaN       NaN       NaN           0
   646.00            NaN       NaN      NaN       NaN       NaN           0
   656.00            NaN       NaN      NaN       NaN       NaN           0
   666.00            NaN       NaN      NaN       NaN       NaN           0
   676.00            NaN       NaN      NaN       NaN       NaN           0
   686.00            NaN       NaN      NaN       NaN       NaN           0
   696.00            NaN       NaN      NaN       NaN       NaN           0
   706.00            NaN       NaN      NaN       NaN       NaN           0
   716.00            NaN       NaN      NaN       NaN       NaN           0
   726.00            NaN       NaN      NaN       NaN       NaN           0
   736.00            NaN       NaN      NaN       NaN       NaN           0
   746.00            NaN       NaN      NaN       NaN       NaN           0
   756.00            NaN       NaN      NaN       NaN       NaN           0
   766.00            NaN       NaN      NaN       NaN       NaN           0
   776.00            NaN       NaN      NaN       NaN       NaN           0
   786.00            NaN       NaN      NaN       NaN       NaN           0
   796.00            NaN       NaN      NaN       NaN       NaN           0
   806.00            NaN       NaN      NaN       NaN       NaN           0
   816.00            NaN       NaN      NaN       NaN       NaN           0
   826.00            NaN       NaN      NaN       NaN       NaN           0
   836.00            NaN       NaN      NaN       NaN       NaN           0
   846.00            NaN       NaN      NaN       NaN       NaN           0
   856.00            NaN       NaN      NaN       NaN       NaN           0
   866.00            NaN       NaN      NaN       NaN       NaN           0
   876.00            NaN       NaN      NaN       NaN       NaN           0
   886.00            NaN       NaN      NaN       NaN       NaN           0
   896.00            NaN       NaN      NaN       NaN       NaN           0
   906.00            NaN       NaN      NaN       NaN       NaN           0
   916.00            NaN       NaN      NaN       NaN       NaN           0
   926.00            NaN       NaN      NaN       NaN       NaN           0
   936.00            NaN       NaN      NaN       NaN       NaN           0
   946.00            NaN       NaN      NaN       NaN       NaN           0
   956.00            NaN       NaN      NaN       NaN       NaN           0
   966.00            NaN       NaN      NaN       NaN       NaN           0
   976.00            NaN       NaN      NaN       NaN       NaN           0
   986.00            NaN       NaN      NaN       NaN       NaN           0
   996.00            NaN       NaN      NaN       NaN       NaN           0
  1051.00            NaN       NaN      NaN       NaN       NaN           0
  1151.00            NaN       NaN      NaN       NaN       NaN           0
  1251.00            NaN       NaN      NaN       NaN       NaN           0
  1351.00            NaN       NaN      NaN       NaN       NaN           0
  1451.00            NaN       NaN      NaN       NaN       NaN           0
  1551.00            NaN       NaN      NaN       NaN       NaN           0
  1651.00            NaN       NaN      NaN       NaN       NaN           0
  1751.00            NaN       NaN      NaN       NaN       NaN           0
  1851.00            NaN       NaN      NaN       NaN       NaN           0
  1951.00            NaN       NaN      NaN       NaN       NaN           0
  2051.00            NaN       NaN      NaN       NaN       NaN           0
  2151.00            NaN       NaN      NaN       NaN       NaN           0
  2251.00            NaN       NaN      NaN       NaN       NaN           0
  2351.00            NaN       NaN      NaN       NaN       NaN           0
  2451.00            NaN       NaN      NaN       NaN       NaN           0
  2551.00            NaN       NaN      NaN       NaN       NaN           0
  2651.00            NaN       NaN      NaN       NaN       NaN           0
  2751.00            NaN       NaN      NaN       NaN       NaN           0
  2851.00            NaN       NaN      NaN       NaN       NaN           0
  2951.00            NaN       NaN      NaN       NaN       NaN           0
  3051.00            NaN       NaN      NaN       NaN       NaN           0
  3151.00            NaN       NaN      NaN       NaN       NaN           0
  3251.00            NaN       NaN      NaN       NaN       NaN           0
  3351.00            NaN       NaN      NaN       NaN       NaN           0
  3451.00            NaN       NaN      NaN       NaN       NaN           0
  3551.00            NaN       NaN      NaN       NaN       NaN           0
  3651.00            NaN       NaN      NaN       NaN       NaN           0
  3751.00            NaN       NaN      NaN       NaN       NaN           0
  3851.00            NaN       NaN      NaN       NaN       NaN           0
  3951.00            NaN       NaN      NaN       NaN       NaN           0
  4051.00            NaN       NaN      NaN       NaN       NaN           0
  4151.00            NaN       NaN      NaN       NaN       NaN           0
  4251.00            NaN       NaN      NaN       NaN       NaN           0
  4351.00            NaN       NaN      NaN       NaN       NaN           0
  4451.00            NaN       NaN      NaN       NaN       NaN           0
  4551.00            NaN       NaN      NaN       NaN       NaN           0
  4651.00            NaN       NaN      NaN       NaN       NaN           0
  4751.00            NaN       NaN      NaN       NaN       NaN           0
  4851.00            NaN       NaN      NaN       NaN       NaN           0
  4951.00            NaN       NaN      NaN       NaN       NaN           0
  5051.00            NaN       NaN      NaN       NaN       NaN           0
  5151.00            NaN       NaN      NaN       NaN       NaN           0
  5251.00            NaN       NaN      NaN       NaN       NaN           0
  5351.00            NaN       NaN      NaN       NaN       NaN           0
  5451.00            NaN       NaN      NaN       NaN       NaN           0
  5551.00            NaN       NaN      NaN       NaN       NaN           0
  5651.00            NaN       NaN      NaN       NaN       NaN           0
  5751.00            NaN       NaN      NaN       NaN       NaN           0
  5851.00            NaN       NaN      NaN       NaN       NaN           0
  5951.00            NaN       NaN      NaN       NaN       NaN           0
  6051.00            NaN       NaN      NaN       NaN       NaN           0
  6151.00            NaN       NaN      NaN       NaN       NaN           0
  6251.00            NaN       NaN      NaN       NaN       NaN           0
  6351.00            NaN       NaN      NaN       NaN       NaN           0
  6451.00            NaN       NaN      NaN       NaN       NaN           0
  6551.00            NaN       NaN      NaN       NaN       NaN           0
  6651.00            NaN       NaN      NaN       NaN       NaN           0
  6751.00            NaN       NaN      NaN       NaN       NaN           0
  6851.00            NaN       NaN      NaN       NaN       NaN           0
  6951.00            NaN       NaN      NaN       NaN       NaN           0
  7051.00            NaN       NaN      NaN       NaN       NaN           0
  7151.00            NaN       NaN      NaN       NaN       NaN           0
  7251.00            NaN       NaN      NaN       NaN       NaN           0
  7351.00            NaN       NaN      NaN       NaN       NaN           0
  7451.00            NaN       NaN      NaN       NaN       NaN           0
  7551.00            NaN       NaN      NaN       NaN       NaN           0
  7651.00            NaN       NaN      NaN       NaN       NaN           0
  7751.00            NaN       NaN      NaN       NaN       NaN           0
  7851.00            NaN       NaN      NaN       NaN       NaN           0
  7951.00            NaN       NaN      NaN       NaN       NaN           0
  8051.00            NaN       NaN      NaN       NaN       NaN           0
  8151.00            NaN       NaN      NaN       NaN       NaN           0
  8251.00            NaN       NaN      NaN       NaN       NaN           0
  8351.00            NaN       NaN      NaN       NaN       NaN           0
  8451.00            NaN       NaN      NaN       NaN       NaN           0
  8551.00            NaN       NaN      NaN       NaN       NaN           0
  8651.00            NaN       NaN      NaN       NaN       NaN           0
  8751.00            NaN       NaN      NaN       NaN       NaN           0
  8851.00            NaN       NaN      NaN       NaN       NaN           0
  8951.00            NaN       NaN      NaN       NaN       NaN           0
  9051.00            NaN       NaN      NaN       NaN       NaN           0
  9151.00            NaN       NaN      NaN       NaN       NaN           0
  9251.00            NaN       NaN      NaN       NaN       NaN           0
  9351.00            NaN       NaN      NaN       NaN       NaN           0
  9451.00            NaN       NaN      NaN       NaN       NaN           0
  9551.00            NaN       NaN      NaN       NaN       NaN           0
  9651.00            NaN       NaN      NaN       NaN       NaN           0
  9751.00            NaN       NaN      NaN       NaN       NaN           0
  9851.00            NaN       NaN      NaN       NaN       NaN           0
  9951.00            NaN       NaN      NaN       NaN       NaN           0
 10501.00            NaN       NaN      NaN       NaN       NaN           0
 11501.00            NaN       NaN      NaN       NaN       NaN           0
 12501.00            NaN       NaN      NaN       NaN       NaN           0
 13501.00            NaN       NaN      NaN       NaN       NaN           0
 14501.00            NaN       NaN      NaN       NaN       NaN           0
 15501.00            NaN       NaN      NaN       NaN       NaN           0
 16501.00            NaN       NaN      NaN       NaN       NaN           0
 17501.00            NaN       NaN      NaN       NaN       NaN           0
 18501.00            NaN       NaN      NaN       NaN       NaN           0
 19501.00            NaN       NaN      NaN       NaN       NaN           0
 20501.00            NaN       NaN      NaN       NaN       NaN           0
 21501.00            NaN       NaN      NaN       NaN       NaN           0
 22501.00            NaN       NaN      NaN       NaN       NaN           0
 23501.00            NaN       NaN      NaN       NaN       NaN           0
 24501.00            NaN       NaN      NaN       NaN       NaN           0
