 E              SP        Sig       dE     dN        SP1           Ions
    56.50       9.11E-17  1.10E-15    91.13  1.13E+15  1.00E-13     2747877
    57.50       1.12E-16  1.11E-15    91.66  1.12E+15  1.01E-13     2731246
    58.50       1.15E-16  1.11E-15    92.25  1.12E+15  1.03E-13     2714055
    59.50       1.11E-16  1.12E-15    92.79  1.11E+15  1.04E-13     2698638
    60.50       1.00E-16  1.13E-15    93.36  1.10E+15  1.05E-13     2681920
    61.50       1.14E-16  1.14E-15    93.82  1.09E+15  1.07E-13     2668068
    62.50       1.44E-16  1.14E-15    94.34  1.08E+15  1.08E-13     2653882
    63.50       1.30E-16  1.15E-15    94.67  1.08E+15  1.09E-13     2644867
    64.50       1.03E-16  1.16E-15    95.26  1.07E+15  1.11E-13     2628491
    65.50       1.71E-16  1.17E-15    95.62  1.06E+15  1.12E-13     2618236
    66.50       1.30E-16  1.18E-15    96.14  1.05E+15  1.13E-13     2604517
    67.50       1.18E-16  1.19E-15    96.43  1.04E+15  1.15E-13     2596617
    68.50       1.09E-16  1.20E-15    96.83  1.04E+15  1.16E-13     2585367
    69.50       1.59E-16  1.21E-15    97.24  1.02E+15  1.17E-13     2574791
    70.50       1.55E-16  1.22E-15    97.58  1.02E+15  1.19E-13     2565921
    71.50       1.25E-16  1.23E-15    97.79  1.01E+15  1.20E-13     2560474
    72.50       1.15E-16  1.24E-15    98.17  9.98E+14  1.21E-13     2550763
    73.50       1.26E-16  1.25E-15    98.34  9.91E+14  1.23E-13     2545932
    74.50       1.21E-16  1.26E-15    98.61  9.82E+14  1.24E-13     2539457
    75.50       1.28E-16  1.27E-15    98.63  9.73E+14  1.25E-13     2538608
    76.50       1.80E-16  1.28E-15    98.64  9.63E+14  1.26E-13     2538368
    77.50       1.72E-16  1.30E-15    98.83  9.54E+14  1.28E-13     2533645
    78.50       1.43E-16  1.31E-15    98.81  9.46E+14  1.29E-13     2534319
    79.50       1.23E-16  1.32E-15    98.78  9.34E+14  1.31E-13     2534790
    80.50       1.69E-16  1.34E-15    98.64  9.22E+14  1.32E-13     2538670
    81.50       2.44E-16  1.36E-15    98.40  9.14E+14  1.33E-13     2544336
    82.50       1.28E-16  1.37E-15    98.51  9.03E+14  1.35E-13     2541773
    83.50       1.71E-16  1.39E-15    98.28  8.92E+14  1.36E-13     2547943
    84.50       1.34E-16  1.40E-15    98.33  8.85E+14  1.38E-13     2546752
    85.50       1.85E-16  1.42E-15    98.16  8.75E+14  1.39E-13     2550611
    86.50       1.33E-16  1.44E-15    97.99  8.61E+14  1.41E-13     2555556
    87.50       1.26E-16  1.46E-15    97.83  8.51E+14  1.42E-13     2559269
    88.50       1.55E-16  1.47E-15    97.60  8.42E+14  1.43E-13     2566367
    89.50       1.50E-16  1.49E-15    97.42  8.31E+14  1.45E-13     2569641
    90.50       2.02E-16  1.51E-15    97.26  8.20E+14  1.47E-13     2575332
    91.50       1.45E-16  1.53E-15    96.91  8.08E+14  1.48E-13     2583693
    92.50       1.59E-16  1.54E-15    96.64  7.99E+14  1.49E-13     2591199
    93.50       1.41E-16  1.56E-15    96.56  7.90E+14  1.51E-13     2593437
    94.50       2.07E-16  1.58E-15    96.43  7.80E+14  1.52E-13     2596216
    95.50       1.95E-16  1.60E-15    96.05  7.69E+14  1.54E-13     2607571
    96.50       2.56E-16  1.62E-15    95.84  7.62E+14  1.55E-13     2612689
    97.50       1.45E-16  1.64E-15    95.69  7.52E+14  1.57E-13     2616965
    98.50       1.52E-16  1.65E-15    95.32  7.43E+14  1.58E-13     2626773
    99.50       1.59E-16  1.67E-15    95.22  7.34E+14  1.59E-13     2630040
   100.50       1.69E-16  1.69E-15    94.82  7.25E+14  1.60E-13     2641154
   106.00       1.78E-17  1.78E-15    92.99  6.81E+14  1.66E-13    26925315
   116.00       1.93E-17  1.94E-15    89.74  6.13E+14  1.74E-13    27901917
   126.00       1.80E-17  2.09E-15    86.75  5.61E+14  1.81E-13    28864207
   136.00       1.73E-17  2.22E-15    84.04  5.19E+14  1.86E-13    29796730
   146.00       1.96E-17  2.34E-15    81.48  4.85E+14  1.91E-13    30732226
   156.00       1.82E-17  2.46E-15    79.16  4.57E+14  1.94E-13    31634267
   166.00       2.04E-17  2.57E-15    76.96  4.33E+14  1.98E-13    32539337
   176.00       1.87E-17  2.67E-15    74.99  4.13E+14  2.00E-13    33393698
   186.00       1.79E-17  2.77E-15    73.11  3.95E+14  2.03E-13    34249403
   196.00       2.17E-17  2.83E-15    72.20  3.88E+14  2.05E-13    31252633
   206.00            NaN       NaN      NaN       NaN       NaN           0
   216.00            NaN       NaN      NaN       NaN       NaN           0
   226.00            NaN       NaN      NaN       NaN       NaN           0
   236.00            NaN       NaN      NaN       NaN       NaN           0
   246.00            NaN       NaN      NaN       NaN       NaN           0
   256.00            NaN       NaN      NaN       NaN       NaN           0
   266.00            NaN       NaN      NaN       NaN       NaN           0
   276.00            NaN       NaN      NaN       NaN       NaN           0
   286.00            NaN       NaN      NaN       NaN       NaN           0
   296.00            NaN       NaN      NaN       NaN       NaN           0
   306.00            NaN       NaN      NaN       NaN       NaN           0
   316.00            NaN       NaN      NaN       NaN       NaN           0
   326.00            NaN       NaN      NaN       NaN       NaN           0
   336.00            NaN       NaN      NaN       NaN       NaN           0
   346.00            NaN       NaN      NaN       NaN       NaN           0
   356.00            NaN       NaN      NaN       NaN       NaN           0
   366.00            NaN       NaN      NaN       NaN       NaN           0
   376.00            NaN       NaN      NaN       NaN       NaN           0
   386.00            NaN       NaN      NaN       NaN       NaN           0
   396.00            NaN       NaN      NaN       NaN       NaN           0
   406.00            NaN       NaN      NaN       NaN       NaN           0
   416.00            NaN       NaN      NaN       NaN       NaN           0
   426.00            NaN       NaN      NaN       NaN       NaN           0
   436.00            NaN       NaN      NaN       NaN       NaN           0
   446.00            NaN       NaN      NaN       NaN       NaN           0
   456.00            NaN       NaN      NaN       NaN       NaN           0
   466.00            NaN       NaN      NaN       NaN       NaN           0
   476.00            NaN       NaN      NaN       NaN       NaN           0
   486.00            NaN       NaN      NaN       NaN       NaN           0
   496.00            NaN       NaN      NaN       NaN       NaN           0
   506.00            NaN       NaN      NaN       NaN       NaN           0
   516.00            NaN       NaN      NaN       NaN       NaN           0
   526.00            NaN       NaN      NaN       NaN       NaN           0
   536.00            NaN       NaN      NaN       NaN       NaN           0
   546.00            NaN       NaN      NaN       NaN       NaN           0
   556.00            NaN       NaN      NaN       NaN       NaN           0
   566.00            NaN       NaN      NaN       NaN       NaN           0
   576.00            NaN       NaN      NaN       NaN       NaN           0
   586.00            NaN       NaN      NaN       NaN       NaN           0
   596.00            NaN       NaN      NaN       NaN       NaN           0
   606.00            NaN       NaN      NaN       NaN       NaN           0
   616.00            NaN       NaN      NaN       NaN       NaN           0
   626.00            NaN       NaN      NaN       NaN       NaN           0
   636.00            NaN       NaN      NaN       NaN       NaN           0
   646.00            NaN       NaN      NaN       NaN       NaN           0
   656.00            NaN       NaN      NaN       NaN       NaN           0
   666.00            NaN       NaN      NaN       NaN       NaN           0
   676.00            NaN       NaN      NaN       NaN       NaN           0
   686.00            NaN       NaN      NaN       NaN       NaN           0
   696.00            NaN       NaN      NaN       NaN       NaN           0
   706.00            NaN       NaN      NaN       NaN       NaN           0
   716.00            NaN       NaN      NaN       NaN       NaN           0
   726.00            NaN       NaN      NaN       NaN       NaN           0
   736.00            NaN       NaN      NaN       NaN       NaN           0
   746.00            NaN       NaN      NaN       NaN       NaN           0
   756.00            NaN       NaN      NaN       NaN       NaN           0
   766.00            NaN       NaN      NaN       NaN       NaN           0
   776.00            NaN       NaN      NaN       NaN       NaN           0
   786.00            NaN       NaN      NaN       NaN       NaN           0
   796.00            NaN       NaN      NaN       NaN       NaN           0
   806.00            NaN       NaN      NaN       NaN       NaN           0
   816.00            NaN       NaN      NaN       NaN       NaN           0
   826.00            NaN       NaN      NaN       NaN       NaN           0
   836.00            NaN       NaN      NaN       NaN       NaN           0
   846.00            NaN       NaN      NaN       NaN       NaN           0
   856.00            NaN       NaN      NaN       NaN       NaN           0
   866.00            NaN       NaN      NaN       NaN       NaN           0
   876.00            NaN       NaN      NaN       NaN       NaN           0
   886.00            NaN       NaN      NaN       NaN       NaN           0
   896.00            NaN       NaN      NaN       NaN       NaN           0
   906.00            NaN       NaN      NaN       NaN       NaN           0
   916.00            NaN       NaN      NaN       NaN       NaN           0
   926.00            NaN       NaN      NaN       NaN       NaN           0
   936.00            NaN       NaN      NaN       NaN       NaN           0
   946.00            NaN       NaN      NaN       NaN       NaN           0
   956.00            NaN       NaN      NaN       NaN       NaN           0
   966.00            NaN       NaN      NaN       NaN       NaN           0
   976.00            NaN       NaN      NaN       NaN       NaN           0
   986.00            NaN       NaN      NaN       NaN       NaN           0
   996.00            NaN       NaN      NaN       NaN       NaN           0
  1051.00            NaN       NaN      NaN       NaN       NaN           0
  1151.00            NaN       NaN      NaN       NaN       NaN           0
  1251.00            NaN       NaN      NaN       NaN       NaN           0
  1351.00            NaN       NaN      NaN       NaN       NaN           0
  1451.00            NaN       NaN      NaN       NaN       NaN           0
  1551.00            NaN       NaN      NaN       NaN       NaN           0
  1651.00            NaN       NaN      NaN       NaN       NaN           0
  1751.00            NaN       NaN      NaN       NaN       NaN           0
  1851.00            NaN       NaN      NaN       NaN       NaN           0
  1951.00            NaN       NaN      NaN       NaN       NaN           0
  2051.00            NaN       NaN      NaN       NaN       NaN           0
  2151.00            NaN       NaN      NaN       NaN       NaN           0
  2251.00            NaN       NaN      NaN       NaN       NaN           0
  2351.00            NaN       NaN      NaN       NaN       NaN           0
  2451.00            NaN       NaN      NaN       NaN       NaN           0
  2551.00            NaN       NaN      NaN       NaN       NaN           0
  2651.00            NaN       NaN      NaN       NaN       NaN           0
  2751.00            NaN       NaN      NaN       NaN       NaN           0
  2851.00            NaN       NaN      NaN       NaN       NaN           0
  2951.00            NaN       NaN      NaN       NaN       NaN           0
  3051.00            NaN       NaN      NaN       NaN       NaN           0
  3151.00            NaN       NaN      NaN       NaN       NaN           0
  3251.00            NaN       NaN      NaN       NaN       NaN           0
  3351.00            NaN       NaN      NaN       NaN       NaN           0
  3451.00            NaN       NaN      NaN       NaN       NaN           0
  3551.00            NaN       NaN      NaN       NaN       NaN           0
  3651.00            NaN       NaN      NaN       NaN       NaN           0
  3751.00            NaN       NaN      NaN       NaN       NaN           0
  3851.00            NaN       NaN      NaN       NaN       NaN           0
  3951.00            NaN       NaN      NaN       NaN       NaN           0
  4051.00            NaN       NaN      NaN       NaN       NaN           0
  4151.00            NaN       NaN      NaN       NaN       NaN           0
  4251.00            NaN       NaN      NaN       NaN       NaN           0
  4351.00            NaN       NaN      NaN       NaN       NaN           0
  4451.00            NaN       NaN      NaN       NaN       NaN           0
  4551.00            NaN       NaN      NaN       NaN       NaN           0
  4651.00            NaN       NaN      NaN       NaN       NaN           0
  4751.00            NaN       NaN      NaN       NaN       NaN           0
  4851.00            NaN       NaN      NaN       NaN       NaN           0
  4951.00            NaN       NaN      NaN       NaN       NaN           0
  5051.00            NaN       NaN      NaN       NaN       NaN           0
  5151.00            NaN       NaN      NaN       NaN       NaN           0
  5251.00            NaN       NaN      NaN       NaN       NaN           0
  5351.00            NaN       NaN      NaN       NaN       NaN           0
  5451.00            NaN       NaN      NaN       NaN       NaN           0
  5551.00            NaN       NaN      NaN       NaN       NaN           0
  5651.00            NaN       NaN      NaN       NaN       NaN           0
  5751.00            NaN       NaN      NaN       NaN       NaN           0
  5851.00            NaN       NaN      NaN       NaN       NaN           0
  5951.00            NaN       NaN      NaN       NaN       NaN           0
  6051.00            NaN       NaN      NaN       NaN       NaN           0
  6151.00            NaN       NaN      NaN       NaN       NaN           0
  6251.00            NaN       NaN      NaN       NaN       NaN           0
  6351.00            NaN       NaN      NaN       NaN       NaN           0
  6451.00            NaN       NaN      NaN       NaN       NaN           0
  6551.00            NaN       NaN      NaN       NaN       NaN           0
  6651.00            NaN       NaN      NaN       NaN       NaN           0
  6751.00            NaN       NaN      NaN       NaN       NaN           0
  6851.00            NaN       NaN      NaN       NaN       NaN           0
  6951.00            NaN       NaN      NaN       NaN       NaN           0
  7051.00            NaN       NaN      NaN       NaN       NaN           0
  7151.00            NaN       NaN      NaN       NaN       NaN           0
  7251.00            NaN       NaN      NaN       NaN       NaN           0
  7351.00            NaN       NaN      NaN       NaN       NaN           0
  7451.00            NaN       NaN      NaN       NaN       NaN           0
  7551.00            NaN       NaN      NaN       NaN       NaN           0
  7651.00            NaN       NaN      NaN       NaN       NaN           0
  7751.00            NaN       NaN      NaN       NaN       NaN           0
  7851.00            NaN       NaN      NaN       NaN       NaN           0
  7951.00            NaN       NaN      NaN       NaN       NaN           0
  8051.00            NaN       NaN      NaN       NaN       NaN           0
  8151.00            NaN       NaN      NaN       NaN       NaN           0
  8251.00            NaN       NaN      NaN       NaN       NaN           0
  8351.00            NaN       NaN      NaN       NaN       NaN           0
  8451.00            NaN       NaN      NaN       NaN       NaN           0
  8551.00            NaN       NaN      NaN       NaN       NaN           0
  8651.00            NaN       NaN      NaN       NaN       NaN           0
  8751.00            NaN       NaN      NaN       NaN       NaN           0
  8851.00            NaN       NaN      NaN       NaN       NaN           0
  8951.00            NaN       NaN      NaN       NaN       NaN           0
  9051.00            NaN       NaN      NaN       NaN       NaN           0
  9151.00            NaN       NaN      NaN       NaN       NaN           0
  9251.00            NaN       NaN      NaN       NaN       NaN           0
  9351.00            NaN       NaN      NaN       NaN       NaN           0
  9451.00            NaN       NaN      NaN       NaN       NaN           0
  9551.00            NaN       NaN      NaN       NaN       NaN           0
  9651.00            NaN       NaN      NaN       NaN       NaN           0
  9751.00            NaN       NaN      NaN       NaN       NaN           0
  9851.00            NaN       NaN      NaN       NaN       NaN           0
  9951.00            NaN       NaN      NaN       NaN       NaN           0
 10501.00            NaN       NaN      NaN       NaN       NaN           0
 11501.00            NaN       NaN      NaN       NaN       NaN           0
 12501.00            NaN       NaN      NaN       NaN       NaN           0
 13501.00            NaN       NaN      NaN       NaN       NaN           0
 14501.00            NaN       NaN      NaN       NaN       NaN           0
 15501.00            NaN       NaN      NaN       NaN       NaN           0
 16501.00            NaN       NaN      NaN       NaN       NaN           0
 17501.00            NaN       NaN      NaN       NaN       NaN           0
 18501.00            NaN       NaN      NaN       NaN       NaN           0
 19501.00            NaN       NaN      NaN       NaN       NaN           0
 20501.00            NaN       NaN      NaN       NaN       NaN           0
 21501.00            NaN       NaN      NaN       NaN       NaN           0
 22501.00            NaN       NaN      NaN       NaN       NaN           0
 23501.00            NaN       NaN      NaN       NaN       NaN           0
 24501.00            NaN       NaN      NaN       NaN       NaN           0
