 E              SP        Sig       dE     dN        SP1           Ions
 Various data to calculate stopping power for input of 1 ion/cm^2/s.
 Conversion from [eV*cm^2] to [(MeV/mg)*cm^2] is 3.345e-15.
 Ion Energy     dE/dN     Sigma       dE     dN        Sigma*dE      Counts
 [keV/u]        [eV*cm^2] [cm^2]      [eV]   [cm^-2]   [eV*cm^2]    per bin
     1.50       4.05E-18  2.93E-16    38.46  5.10E+15  1.13E-14     6512465
     2.50       9.18E-18  3.68E-16    38.36  3.61E+15  1.41E-14     6524443
     3.50       7.99E-18  4.63E-16    38.28  2.75E+15  1.77E-14     6528601
     4.50       1.12E-17  5.65E-16    38.33  2.26E+15  2.17E-14     6530607
     5.50       1.46E-17  6.70E-16    38.64  1.98E+15  2.59E-14     6502790
     6.50       1.49E-17  7.69E-16    38.98  1.80E+15  3.00E-14     6454157
     7.50       1.50E-17  8.57E-16    39.66  1.69E+15  3.40E-14     6375702
     8.50       2.04E-17  9.29E-16    39.74  1.62E+15  3.69E-14     6371157
     9.50       1.81E-17  9.85E-16    39.10  1.57E+15  3.85E-14     6462187
    10.50       2.24E-17  1.02E-15    39.19  1.56E+15  3.99E-14     6414043
    11.50       2.49E-17  1.03E-15    40.54  1.56E+15  4.18E-14     6199331
    12.50       2.37E-17  1.04E-15    41.95  1.57E+15  4.36E-14     5991927
    13.50       3.23E-17  1.04E-15    43.42  1.57E+15  4.51E-14     5788157
    14.50       2.40E-17  1.04E-15    44.93  1.56E+15  4.66E-14     5595350
    15.50       3.77E-17  1.03E-15    46.36  1.56E+15  4.79E-14     5421126
    16.50       2.85E-17  1.03E-15    47.85  1.55E+15  4.91E-14     5253434
    17.50       2.80E-17  1.02E-15    49.34  1.54E+15  5.03E-14     5095643
    18.50       3.21E-17  1.01E-15    50.81  1.53E+15  5.14E-14     4947897
    19.50       3.22E-17  1.00E-15    52.26  1.53E+15  5.25E-14     4810478
    20.50       3.30E-17  9.96E-16    53.75  1.52E+15  5.35E-14     4677185
    21.50       4.29E-17  9.90E-16    55.20  1.51E+15  5.47E-14     4554421
    22.50       3.39E-17  9.84E-16    56.65  1.50E+15  5.58E-14     4438013
    23.50       4.10E-17  9.79E-16    58.10  1.49E+15  5.69E-14     4326908
    24.50       4.84E-17  9.74E-16    59.54  1.48E+15  5.80E-14     4223021
    25.50       4.72E-17  9.70E-16    60.93  1.46E+15  5.91E-14     4126617
    26.50       7.82E-17  9.67E-16    62.30  1.45E+15  6.02E-14     4035796
    27.50       5.24E-17  9.64E-16    63.69  1.44E+15  6.14E-14     3948380
    28.50       4.64E-17  9.61E-16    64.99  1.43E+15  6.24E-14     3868972
    29.50       4.76E-17  9.60E-16    66.36  1.42E+15  6.37E-14     3788985
    30.50       4.91E-17  9.59E-16    67.53  1.41E+15  6.48E-14     3723157
    31.50       1.19E-16  9.59E-16    68.88  1.40E+15  6.60E-14     3650568
    32.50       5.63E-17  9.59E-16    70.08  1.39E+15  6.72E-14     3587977
    33.50       6.01E-17  9.60E-16    71.35  1.38E+15  6.85E-14     3524678
    34.50       7.44E-17  9.62E-16    72.46  1.36E+15  6.97E-14     3470116
    35.50       5.61E-17  9.64E-16    73.66  1.35E+15  7.10E-14     3414088
    36.50       6.64E-17  9.66E-16    74.73  1.34E+15  7.22E-14     3365017
    37.50       1.85E-16  9.58E-16    75.74  1.34E+15  7.25E-14      934164
    38.50            NaN       NaN      NaN       NaN       NaN           0
    39.50            NaN       NaN      NaN       NaN       NaN           0
    40.50            NaN       NaN      NaN       NaN       NaN           0
    41.50            NaN       NaN      NaN       NaN       NaN           0
    42.50            NaN       NaN      NaN       NaN       NaN           0
    43.50            NaN       NaN      NaN       NaN       NaN           0
    44.50            NaN       NaN      NaN       NaN       NaN           0
    45.50            NaN       NaN      NaN       NaN       NaN           0
    46.50            NaN       NaN      NaN       NaN       NaN           0
    47.50            NaN       NaN      NaN       NaN       NaN           0
    48.50            NaN       NaN      NaN       NaN       NaN           0
    49.50            NaN       NaN      NaN       NaN       NaN           0
    50.50            NaN       NaN      NaN       NaN       NaN           0
    51.50            NaN       NaN      NaN       NaN       NaN           0
    52.50            NaN       NaN      NaN       NaN       NaN           0
    53.50            NaN       NaN      NaN       NaN       NaN           0
    54.50            NaN       NaN      NaN       NaN       NaN           0
    55.50            NaN       NaN      NaN       NaN       NaN           0
    56.50            NaN       NaN      NaN       NaN       NaN           0
    57.50            NaN       NaN      NaN       NaN       NaN           0
    58.50            NaN       NaN      NaN       NaN       NaN           0
    59.50            NaN       NaN      NaN       NaN       NaN           0
    60.50            NaN       NaN      NaN       NaN       NaN           0
    61.50            NaN       NaN      NaN       NaN       NaN           0
    62.50            NaN       NaN      NaN       NaN       NaN           0
    63.50            NaN       NaN      NaN       NaN       NaN           0
    64.50            NaN       NaN      NaN       NaN       NaN           0
