 E              SP        Sig       dE     dN        SP1           Ions
    56.50       1.01E-16  1.10E-15    91.08  1.13E+15  1.00E-13     2761709
    57.50       1.84E-16  1.11E-15    91.72  1.13E+15  1.01E-13     2742178
    58.50       2.95E-16  1.11E-15    92.27  1.12E+15  1.03E-13     2726320
    59.50       9.96E-17  1.12E-15    92.87  1.11E+15  1.04E-13     2708254
    60.50       1.03E-16  1.13E-15    93.41  1.10E+15  1.05E-13     2692463
    61.50       1.23E-16  1.14E-15    93.87  1.09E+15  1.07E-13     2679958
    62.50       1.12E-16  1.15E-15    94.26  1.08E+15  1.08E-13     2668665
    63.50       1.12E-16  1.15E-15    94.84  1.08E+15  1.09E-13     2652217
    64.50       1.40E-16  1.16E-15    95.30  1.07E+15  1.11E-13     2639239
    65.50       1.24E-16  1.17E-15    95.72  1.06E+15  1.12E-13     2627925
    66.50       1.55E-16  1.18E-15    96.09  1.05E+15  1.13E-13     2617966
    67.50       1.75E-16  1.19E-15    96.50  1.04E+15  1.15E-13     2606653
    68.50       1.41E-16  1.20E-15    96.75  1.03E+15  1.16E-13     2599933
    69.50       1.42E-16  1.21E-15    97.19  1.03E+15  1.17E-13     2588305
    70.50       1.58E-16  1.22E-15    97.59  1.02E+15  1.19E-13     2577348
    71.50       1.53E-16  1.22E-15    97.78  1.01E+15  1.20E-13     2572756
    72.50       1.28E-16  1.24E-15    98.16  1.00E+15  1.21E-13     2562557
    73.50       2.09E-16  1.25E-15    98.30  9.92E+14  1.23E-13     2559034
    74.50       1.43E-16  1.26E-15    98.54  9.82E+14  1.24E-13     2552716
    75.50       2.17E-16  1.27E-15    98.63  9.75E+14  1.25E-13     2550303
    76.50       4.12E-16  1.28E-15    98.67  9.64E+14  1.27E-13     2549720
    77.50       1.70E-16  1.30E-15    98.74  9.54E+14  1.28E-13     2547858
    78.50       1.45E-16  1.31E-15    98.73  9.43E+14  1.29E-13     2547520
    79.50       1.34E-16  1.32E-15    98.67  9.36E+14  1.31E-13     2549577
    80.50       1.73E-16  1.34E-15    98.74  9.24E+14  1.32E-13     2547870
    81.50       1.21E-16  1.36E-15    98.46  9.12E+14  1.34E-13     2554969
    82.50       1.44E-16  1.37E-15    98.47  9.02E+14  1.35E-13     2554521
    83.50       1.44E-16  1.39E-15    98.43  8.93E+14  1.36E-13     2556001
    84.50       1.41E-16  1.40E-15    98.20  8.83E+14  1.38E-13     2561506
    85.50       1.48E-16  1.42E-15    98.02  8.72E+14  1.39E-13     2566518
    86.50       1.41E-16  1.44E-15    97.99  8.60E+14  1.41E-13     2567431
    87.50       1.88E-16  1.45E-15    97.68  8.51E+14  1.42E-13     2575051
    88.50       1.28E-16  1.47E-15    97.58  8.41E+14  1.44E-13     2577961
    89.50       1.52E-16  1.49E-15    97.48  8.30E+14  1.45E-13     2580840
    90.50       2.06E-16  1.51E-15    97.25  8.21E+14  1.46E-13     2586973
    91.50       3.10E-16  1.52E-15    97.10  8.11E+14  1.48E-13     2591017
    92.50       1.56E-16  1.54E-15    96.81  8.01E+14  1.49E-13     2598443
    93.50       2.38E-16  1.56E-15    96.60  7.91E+14  1.51E-13     2604054
    94.50       1.55E-16  1.58E-15    96.27  7.79E+14  1.52E-13     2613477
    95.50       2.45E-16  1.60E-15    96.08  7.70E+14  1.54E-13     2618189
    96.50       1.37E-16  1.62E-15    95.73  7.61E+14  1.55E-13     2628412
    97.50       1.50E-16  1.63E-15    95.69  7.53E+14  1.56E-13     2628991
    98.50       1.63E-16  1.65E-15    95.40  7.43E+14  1.58E-13     2637300
    99.50       1.95E-16  1.67E-15    95.14  7.34E+14  1.59E-13     2644271
   100.50       1.61E-16  1.69E-15    94.93  7.26E+14  1.60E-13     2650185
   106.00       2.05E-17  1.78E-15    92.99  6.81E+14  1.66E-13    27053855
   116.00       1.92E-17  1.94E-15    89.74  6.14E+14  1.74E-13    28031348
   126.00       1.68E-17  2.09E-15    86.76  5.61E+14  1.81E-13    28996852
   136.00       2.04E-17  2.22E-15    84.00  5.19E+14  1.86E-13    29946826
   146.00       1.94E-17  2.34E-15    81.48  4.85E+14  1.91E-13    30874821
   156.00       1.81E-17  2.46E-15    79.14  4.57E+14  1.94E-13    31789156
   166.00       1.46E-16  2.41E-15    81.66  4.89E+14  1.97E-13     3799253
   176.00            NaN       NaN      NaN       NaN       NaN           0
   186.00            NaN       NaN      NaN       NaN       NaN           0
   196.00            NaN       NaN      NaN       NaN       NaN           0
   206.00            NaN       NaN      NaN       NaN       NaN           0
   216.00            NaN       NaN      NaN       NaN       NaN           0
   226.00            NaN       NaN      NaN       NaN       NaN           0
   236.00            NaN       NaN      NaN       NaN       NaN           0
   246.00            NaN       NaN      NaN       NaN       NaN           0
   256.00            NaN       NaN      NaN       NaN       NaN           0
   266.00            NaN       NaN      NaN       NaN       NaN           0
   276.00            NaN       NaN      NaN       NaN       NaN           0
   286.00            NaN       NaN      NaN       NaN       NaN           0
   296.00            NaN       NaN      NaN       NaN       NaN           0
   306.00            NaN       NaN      NaN       NaN       NaN           0
   316.00            NaN       NaN      NaN       NaN       NaN           0
   326.00            NaN       NaN      NaN       NaN       NaN           0
   336.00            NaN       NaN      NaN       NaN       NaN           0
   346.00            NaN       NaN      NaN       NaN       NaN           0
   356.00            NaN       NaN      NaN       NaN       NaN           0
   366.00            NaN       NaN      NaN       NaN       NaN           0
   376.00            NaN       NaN      NaN       NaN       NaN           0
   386.00            NaN       NaN      NaN       NaN       NaN           0
   396.00            NaN       NaN      NaN       NaN       NaN           0
   406.00            NaN       NaN      NaN       NaN       NaN           0
   416.00            NaN       NaN      NaN       NaN       NaN           0
   426.00            NaN       NaN      NaN       NaN       NaN           0
   436.00            NaN       NaN      NaN       NaN       NaN           0
   446.00            NaN       NaN      NaN       NaN       NaN           0
   456.00            NaN       NaN      NaN       NaN       NaN           0
   466.00            NaN       NaN      NaN       NaN       NaN           0
   476.00            NaN       NaN      NaN       NaN       NaN           0
   486.00            NaN       NaN      NaN       NaN       NaN           0
   496.00            NaN       NaN      NaN       NaN       NaN           0
   506.00            NaN       NaN      NaN       NaN       NaN           0
   516.00            NaN       NaN      NaN       NaN       NaN           0
   526.00            NaN       NaN      NaN       NaN       NaN           0
   536.00            NaN       NaN      NaN       NaN       NaN           0
   546.00            NaN       NaN      NaN       NaN       NaN           0
   556.00            NaN       NaN      NaN       NaN       NaN           0
   566.00            NaN       NaN      NaN       NaN       NaN           0
   576.00            NaN       NaN      NaN       NaN       NaN           0
   586.00            NaN       NaN      NaN       NaN       NaN           0
   596.00            NaN       NaN      NaN       NaN       NaN           0
   606.00            NaN       NaN      NaN       NaN       NaN           0
   616.00            NaN       NaN      NaN       NaN       NaN           0
   626.00            NaN       NaN      NaN       NaN       NaN           0
   636.00            NaN       NaN      NaN       NaN       NaN           0
   646.00            NaN       NaN      NaN       NaN       NaN           0
   656.00            NaN       NaN      NaN       NaN       NaN           0
   666.00            NaN       NaN      NaN       NaN       NaN           0
   676.00            NaN       NaN      NaN       NaN       NaN           0
   686.00            NaN       NaN      NaN       NaN       NaN           0
   696.00            NaN       NaN      NaN       NaN       NaN           0
   706.00            NaN       NaN      NaN       NaN       NaN           0
   716.00            NaN       NaN      NaN       NaN       NaN           0
   726.00            NaN       NaN      NaN       NaN       NaN           0
   736.00            NaN       NaN      NaN       NaN       NaN           0
   746.00            NaN       NaN      NaN       NaN       NaN           0
   756.00            NaN       NaN      NaN       NaN       NaN           0
   766.00            NaN       NaN      NaN       NaN       NaN           0
   776.00            NaN       NaN      NaN       NaN       NaN           0
   786.00            NaN       NaN      NaN       NaN       NaN           0
   796.00            NaN       NaN      NaN       NaN       NaN           0
   806.00            NaN       NaN      NaN       NaN       NaN           0
   816.00            NaN       NaN      NaN       NaN       NaN           0
   826.00            NaN       NaN      NaN       NaN       NaN           0
   836.00            NaN       NaN      NaN       NaN       NaN           0
   846.00            NaN       NaN      NaN       NaN       NaN           0
   856.00            NaN       NaN      NaN       NaN       NaN           0
   866.00            NaN       NaN      NaN       NaN       NaN           0
   876.00            NaN       NaN      NaN       NaN       NaN           0
   886.00            NaN       NaN      NaN       NaN       NaN           0
   896.00            NaN       NaN      NaN       NaN       NaN           0
   906.00            NaN       NaN      NaN       NaN       NaN           0
   916.00            NaN       NaN      NaN       NaN       NaN           0
   926.00            NaN       NaN      NaN       NaN       NaN           0
   936.00            NaN       NaN      NaN       NaN       NaN           0
   946.00            NaN       NaN      NaN       NaN       NaN           0
   956.00            NaN       NaN      NaN       NaN       NaN           0
   966.00            NaN       NaN      NaN       NaN       NaN           0
   976.00            NaN       NaN      NaN       NaN       NaN           0
   986.00            NaN       NaN      NaN       NaN       NaN           0
   996.00            NaN       NaN      NaN       NaN       NaN           0
  1051.00            NaN       NaN      NaN       NaN       NaN           0
  1151.00            NaN       NaN      NaN       NaN       NaN           0
  1251.00            NaN       NaN      NaN       NaN       NaN           0
  1351.00            NaN       NaN      NaN       NaN       NaN           0
  1451.00            NaN       NaN      NaN       NaN       NaN           0
  1551.00            NaN       NaN      NaN       NaN       NaN           0
  1651.00            NaN       NaN      NaN       NaN       NaN           0
  1751.00            NaN       NaN      NaN       NaN       NaN           0
  1851.00            NaN       NaN      NaN       NaN       NaN           0
  1951.00            NaN       NaN      NaN       NaN       NaN           0
  2051.00            NaN       NaN      NaN       NaN       NaN           0
  2151.00            NaN       NaN      NaN       NaN       NaN           0
  2251.00            NaN       NaN      NaN       NaN       NaN           0
  2351.00            NaN       NaN      NaN       NaN       NaN           0
  2451.00            NaN       NaN      NaN       NaN       NaN           0
  2551.00            NaN       NaN      NaN       NaN       NaN           0
  2651.00            NaN       NaN      NaN       NaN       NaN           0
  2751.00            NaN       NaN      NaN       NaN       NaN           0
  2851.00            NaN       NaN      NaN       NaN       NaN           0
  2951.00            NaN       NaN      NaN       NaN       NaN           0
  3051.00            NaN       NaN      NaN       NaN       NaN           0
  3151.00            NaN       NaN      NaN       NaN       NaN           0
  3251.00            NaN       NaN      NaN       NaN       NaN           0
  3351.00            NaN       NaN      NaN       NaN       NaN           0
  3451.00            NaN       NaN      NaN       NaN       NaN           0
  3551.00            NaN       NaN      NaN       NaN       NaN           0
  3651.00            NaN       NaN      NaN       NaN       NaN           0
  3751.00            NaN       NaN      NaN       NaN       NaN           0
  3851.00            NaN       NaN      NaN       NaN       NaN           0
  3951.00            NaN       NaN      NaN       NaN       NaN           0
  4051.00            NaN       NaN      NaN       NaN       NaN           0
  4151.00            NaN       NaN      NaN       NaN       NaN           0
  4251.00            NaN       NaN      NaN       NaN       NaN           0
  4351.00            NaN       NaN      NaN       NaN       NaN           0
  4451.00            NaN       NaN      NaN       NaN       NaN           0
  4551.00            NaN       NaN      NaN       NaN       NaN           0
  4651.00            NaN       NaN      NaN       NaN       NaN           0
  4751.00            NaN       NaN      NaN       NaN       NaN           0
  4851.00            NaN       NaN      NaN       NaN       NaN           0
  4951.00            NaN       NaN      NaN       NaN       NaN           0
  5051.00            NaN       NaN      NaN       NaN       NaN           0
  5151.00            NaN       NaN      NaN       NaN       NaN           0
  5251.00            NaN       NaN      NaN       NaN       NaN           0
  5351.00            NaN       NaN      NaN       NaN       NaN           0
  5451.00            NaN       NaN      NaN       NaN       NaN           0
  5551.00            NaN       NaN      NaN       NaN       NaN           0
  5651.00            NaN       NaN      NaN       NaN       NaN           0
  5751.00            NaN       NaN      NaN       NaN       NaN           0
  5851.00            NaN       NaN      NaN       NaN       NaN           0
  5951.00            NaN       NaN      NaN       NaN       NaN           0
  6051.00            NaN       NaN      NaN       NaN       NaN           0
  6151.00            NaN       NaN      NaN       NaN       NaN           0
  6251.00            NaN       NaN      NaN       NaN       NaN           0
  6351.00            NaN       NaN      NaN       NaN       NaN           0
  6451.00            NaN       NaN      NaN       NaN       NaN           0
  6551.00            NaN       NaN      NaN       NaN       NaN           0
  6651.00            NaN       NaN      NaN       NaN       NaN           0
  6751.00            NaN       NaN      NaN       NaN       NaN           0
  6851.00            NaN       NaN      NaN       NaN       NaN           0
  6951.00            NaN       NaN      NaN       NaN       NaN           0
  7051.00            NaN       NaN      NaN       NaN       NaN           0
  7151.00            NaN       NaN      NaN       NaN       NaN           0
  7251.00            NaN       NaN      NaN       NaN       NaN           0
  7351.00            NaN       NaN      NaN       NaN       NaN           0
  7451.00            NaN       NaN      NaN       NaN       NaN           0
  7551.00            NaN       NaN      NaN       NaN       NaN           0
  7651.00            NaN       NaN      NaN       NaN       NaN           0
  7751.00            NaN       NaN      NaN       NaN       NaN           0
  7851.00            NaN       NaN      NaN       NaN       NaN           0
  7951.00            NaN       NaN      NaN       NaN       NaN           0
  8051.00            NaN       NaN      NaN       NaN       NaN           0
  8151.00            NaN       NaN      NaN       NaN       NaN           0
  8251.00            NaN       NaN      NaN       NaN       NaN           0
  8351.00            NaN       NaN      NaN       NaN       NaN           0
  8451.00            NaN       NaN      NaN       NaN       NaN           0
  8551.00            NaN       NaN      NaN       NaN       NaN           0
  8651.00            NaN       NaN      NaN       NaN       NaN           0
  8751.00            NaN       NaN      NaN       NaN       NaN           0
  8851.00            NaN       NaN      NaN       NaN       NaN           0
  8951.00            NaN       NaN      NaN       NaN       NaN           0
  9051.00            NaN       NaN      NaN       NaN       NaN           0
  9151.00            NaN       NaN      NaN       NaN       NaN           0
  9251.00            NaN       NaN      NaN       NaN       NaN           0
  9351.00            NaN       NaN      NaN       NaN       NaN           0
  9451.00            NaN       NaN      NaN       NaN       NaN           0
  9551.00            NaN       NaN      NaN       NaN       NaN           0
  9651.00            NaN       NaN      NaN       NaN       NaN           0
  9751.00            NaN       NaN      NaN       NaN       NaN           0
  9851.00            NaN       NaN      NaN       NaN       NaN           0
  9951.00            NaN       NaN      NaN       NaN       NaN           0
 10501.00            NaN       NaN      NaN       NaN       NaN           0
 11501.00            NaN       NaN      NaN       NaN       NaN           0
 12501.00            NaN       NaN      NaN       NaN       NaN           0
 13501.00            NaN       NaN      NaN       NaN       NaN           0
 14501.00            NaN       NaN      NaN       NaN       NaN           0
 15501.00            NaN       NaN      NaN       NaN       NaN           0
 16501.00            NaN       NaN      NaN       NaN       NaN           0
 17501.00            NaN       NaN      NaN       NaN       NaN           0
 18501.00            NaN       NaN      NaN       NaN       NaN           0
 19501.00            NaN       NaN      NaN       NaN       NaN           0
 20501.00            NaN       NaN      NaN       NaN       NaN           0
 21501.00            NaN       NaN      NaN       NaN       NaN           0
 22501.00            NaN       NaN      NaN       NaN       NaN           0
 23501.00            NaN       NaN      NaN       NaN       NaN           0
 24501.00            NaN       NaN      NaN       NaN       NaN           0
