 E              SP        Sig       dE     dN        SP1           Ions
    56.50       1.49E-16  1.10E-15    91.16  1.13E+15  1.00E-13     2754428
    57.50       8.29E-17  1.11E-15    91.68  1.13E+15  1.01E-13     2738641
    58.50       1.56E-16  1.11E-15    92.19  1.12E+15  1.03E-13     2723560
    59.50       9.83E-17  1.12E-15    92.89  1.11E+15  1.04E-13     2702950
    60.50       2.12E-16  1.13E-15    93.34  1.10E+15  1.05E-13     2690340
    61.50       9.97E-17  1.14E-15    93.79  1.09E+15  1.07E-13     2677158
    62.50       9.39E-17  1.14E-15    94.30  1.08E+15  1.08E-13     2662526
    63.50       1.10E-16  1.15E-15    94.87  1.08E+15  1.09E-13     2646983
    64.50       9.29E-17  1.16E-15    95.28  1.07E+15  1.11E-13     2635205
    65.50       1.03E-16  1.17E-15    95.65  1.06E+15  1.12E-13     2624956
    66.50       1.10E-16  1.18E-15    96.17  1.05E+15  1.13E-13     2610932
    67.50       1.56E-16  1.19E-15    96.41  1.04E+15  1.15E-13     2604942
    68.50       1.34E-16  1.20E-15    96.90  1.04E+15  1.16E-13     2591384
    69.50       1.25E-16  1.21E-15    97.16  1.03E+15  1.17E-13     2584179
    70.50       1.65E-16  1.22E-15    97.56  1.02E+15  1.19E-13     2573662
    71.50       1.08E-16  1.23E-15    97.85  1.01E+15  1.20E-13     2566384
    72.50       1.41E-16  1.24E-15    98.14  1.00E+15  1.21E-13     2558400
    73.50       1.43E-16  1.25E-15    98.25  9.91E+14  1.23E-13     2555512
    74.50       1.35E-16  1.26E-15    98.65  9.82E+14  1.24E-13     2545931
    75.50       1.21E-16  1.27E-15    98.68  9.73E+14  1.25E-13     2544653
    76.50       1.18E-16  1.28E-15    98.66  9.62E+14  1.27E-13     2544987
    77.50       2.28E-16  1.29E-15    98.73  9.55E+14  1.28E-13     2543435
    78.50       1.36E-16  1.31E-15    98.71  9.44E+14  1.29E-13     2544201
    79.50       1.34E-16  1.33E-15    98.63  9.33E+14  1.31E-13     2545573
    80.50       1.56E-16  1.34E-15    98.64  9.24E+14  1.32E-13     2546229
    81.50       1.29E-16  1.36E-15    98.43  9.15E+14  1.33E-13     2550699
    82.50       1.38E-16  1.37E-15    98.58  9.04E+14  1.35E-13     2547693
    83.50       1.25E-16  1.39E-15    98.23  8.92E+14  1.36E-13     2556818
    84.50       2.17E-16  1.40E-15    98.20  8.82E+14  1.38E-13     2557147
    85.50       1.94E-16  1.42E-15    98.13  8.72E+14  1.39E-13     2558928
    86.50       1.82E-16  1.44E-15    97.97  8.61E+14  1.41E-13     2563416
    87.50       1.80E-16  1.45E-15    97.80  8.52E+14  1.42E-13     2567507
    88.50       1.76E-16  1.47E-15    97.52  8.39E+14  1.44E-13     2575164
    89.50       1.41E-16  1.49E-15    97.52  8.31E+14  1.45E-13     2575235
    90.50       1.48E-16  1.51E-15    97.14  8.21E+14  1.46E-13     2584730
    91.50       1.89E-16  1.53E-15    96.99  8.10E+14  1.48E-13     2589417
    92.50       1.42E-16  1.55E-15    96.70  7.98E+14  1.50E-13     2596882
    93.50       2.31E-16  1.56E-15    96.49  7.90E+14  1.51E-13     2602735
    94.50       1.51E-16  1.58E-15    96.25  7.80E+14  1.52E-13     2608956
    95.50       2.08E-16  1.60E-15    96.06  7.72E+14  1.54E-13     2614299
    96.50       1.42E-16  1.62E-15    95.81  7.61E+14  1.55E-13     2621164
    97.50       1.46E-16  1.64E-15    95.62  7.52E+14  1.56E-13     2626179
    98.50       1.98E-16  1.66E-15    95.36  7.41E+14  1.58E-13     2633540
    99.50       1.48E-16  1.67E-15    95.29  7.35E+14  1.59E-13     2635831
   100.50       2.19E-16  1.69E-15    94.91  7.26E+14  1.60E-13     2646354
   106.00       2.62E-17  1.75E-15    93.75  6.97E+14  1.64E-13    18822262
   116.00            NaN       NaN      NaN       NaN       NaN           0
   126.00            NaN       NaN      NaN       NaN       NaN           0
   136.00            NaN       NaN      NaN       NaN       NaN           0
   146.00            NaN       NaN      NaN       NaN       NaN           0
   156.00            NaN       NaN      NaN       NaN       NaN           0
   166.00            NaN       NaN      NaN       NaN       NaN           0
   176.00            NaN       NaN      NaN       NaN       NaN           0
   186.00            NaN       NaN      NaN       NaN       NaN           0
   196.00            NaN       NaN      NaN       NaN       NaN           0
   206.00            NaN       NaN      NaN       NaN       NaN           0
   216.00            NaN       NaN      NaN       NaN       NaN           0
   226.00            NaN       NaN      NaN       NaN       NaN           0
   236.00            NaN       NaN      NaN       NaN       NaN           0
   246.00            NaN       NaN      NaN       NaN       NaN           0
   256.00            NaN       NaN      NaN       NaN       NaN           0
   266.00            NaN       NaN      NaN       NaN       NaN           0
   276.00            NaN       NaN      NaN       NaN       NaN           0
   286.00            NaN       NaN      NaN       NaN       NaN           0
   296.00            NaN       NaN      NaN       NaN       NaN           0
   306.00            NaN       NaN      NaN       NaN       NaN           0
   316.00            NaN       NaN      NaN       NaN       NaN           0
   326.00            NaN       NaN      NaN       NaN       NaN           0
   336.00            NaN       NaN      NaN       NaN       NaN           0
   346.00            NaN       NaN      NaN       NaN       NaN           0
   356.00            NaN       NaN      NaN       NaN       NaN           0
   366.00            NaN       NaN      NaN       NaN       NaN           0
   376.00            NaN       NaN      NaN       NaN       NaN           0
   386.00            NaN       NaN      NaN       NaN       NaN           0
   396.00            NaN       NaN      NaN       NaN       NaN           0
   406.00            NaN       NaN      NaN       NaN       NaN           0
   416.00            NaN       NaN      NaN       NaN       NaN           0
   426.00            NaN       NaN      NaN       NaN       NaN           0
   436.00            NaN       NaN      NaN       NaN       NaN           0
   446.00            NaN       NaN      NaN       NaN       NaN           0
   456.00            NaN       NaN      NaN       NaN       NaN           0
   466.00            NaN       NaN      NaN       NaN       NaN           0
   476.00            NaN       NaN      NaN       NaN       NaN           0
   486.00            NaN       NaN      NaN       NaN       NaN           0
   496.00            NaN       NaN      NaN       NaN       NaN           0
   506.00            NaN       NaN      NaN       NaN       NaN           0
   516.00            NaN       NaN      NaN       NaN       NaN           0
   526.00            NaN       NaN      NaN       NaN       NaN           0
   536.00            NaN       NaN      NaN       NaN       NaN           0
   546.00            NaN       NaN      NaN       NaN       NaN           0
   556.00            NaN       NaN      NaN       NaN       NaN           0
   566.00            NaN       NaN      NaN       NaN       NaN           0
   576.00            NaN       NaN      NaN       NaN       NaN           0
   586.00            NaN       NaN      NaN       NaN       NaN           0
   596.00            NaN       NaN      NaN       NaN       NaN           0
   606.00            NaN       NaN      NaN       NaN       NaN           0
   616.00            NaN       NaN      NaN       NaN       NaN           0
   626.00            NaN       NaN      NaN       NaN       NaN           0
   636.00            NaN       NaN      NaN       NaN       NaN           0
   646.00            NaN       NaN      NaN       NaN       NaN           0
   656.00            NaN       NaN      NaN       NaN       NaN           0
   666.00            NaN       NaN      NaN       NaN       NaN           0
   676.00            NaN       NaN      NaN       NaN       NaN           0
   686.00            NaN       NaN      NaN       NaN       NaN           0
   696.00            NaN       NaN      NaN       NaN       NaN           0
   706.00            NaN       NaN      NaN       NaN       NaN           0
   716.00            NaN       NaN      NaN       NaN       NaN           0
   726.00            NaN       NaN      NaN       NaN       NaN           0
   736.00            NaN       NaN      NaN       NaN       NaN           0
   746.00            NaN       NaN      NaN       NaN       NaN           0
   756.00            NaN       NaN      NaN       NaN       NaN           0
   766.00            NaN       NaN      NaN       NaN       NaN           0
   776.00            NaN       NaN      NaN       NaN       NaN           0
   786.00            NaN       NaN      NaN       NaN       NaN           0
   796.00            NaN       NaN      NaN       NaN       NaN           0
   806.00            NaN       NaN      NaN       NaN       NaN           0
   816.00            NaN       NaN      NaN       NaN       NaN           0
   826.00            NaN       NaN      NaN       NaN       NaN           0
   836.00            NaN       NaN      NaN       NaN       NaN           0
   846.00            NaN       NaN      NaN       NaN       NaN           0
   856.00            NaN       NaN      NaN       NaN       NaN           0
   866.00            NaN       NaN      NaN       NaN       NaN           0
   876.00            NaN       NaN      NaN       NaN       NaN           0
   886.00            NaN       NaN      NaN       NaN       NaN           0
   896.00            NaN       NaN      NaN       NaN       NaN           0
   906.00            NaN       NaN      NaN       NaN       NaN           0
   916.00            NaN       NaN      NaN       NaN       NaN           0
   926.00            NaN       NaN      NaN       NaN       NaN           0
   936.00            NaN       NaN      NaN       NaN       NaN           0
   946.00            NaN       NaN      NaN       NaN       NaN           0
   956.00            NaN       NaN      NaN       NaN       NaN           0
   966.00            NaN       NaN      NaN       NaN       NaN           0
   976.00            NaN       NaN      NaN       NaN       NaN           0
   986.00            NaN       NaN      NaN       NaN       NaN           0
   996.00            NaN       NaN      NaN       NaN       NaN           0
  1051.00            NaN       NaN      NaN       NaN       NaN           0
  1151.00            NaN       NaN      NaN       NaN       NaN           0
  1251.00            NaN       NaN      NaN       NaN       NaN           0
  1351.00            NaN       NaN      NaN       NaN       NaN           0
  1451.00            NaN       NaN      NaN       NaN       NaN           0
  1551.00            NaN       NaN      NaN       NaN       NaN           0
  1651.00            NaN       NaN      NaN       NaN       NaN           0
  1751.00            NaN       NaN      NaN       NaN       NaN           0
  1851.00            NaN       NaN      NaN       NaN       NaN           0
  1951.00            NaN       NaN      NaN       NaN       NaN           0
  2051.00            NaN       NaN      NaN       NaN       NaN           0
  2151.00            NaN       NaN      NaN       NaN       NaN           0
  2251.00            NaN       NaN      NaN       NaN       NaN           0
  2351.00            NaN       NaN      NaN       NaN       NaN           0
  2451.00            NaN       NaN      NaN       NaN       NaN           0
  2551.00            NaN       NaN      NaN       NaN       NaN           0
  2651.00            NaN       NaN      NaN       NaN       NaN           0
  2751.00            NaN       NaN      NaN       NaN       NaN           0
  2851.00            NaN       NaN      NaN       NaN       NaN           0
  2951.00            NaN       NaN      NaN       NaN       NaN           0
  3051.00            NaN       NaN      NaN       NaN       NaN           0
  3151.00            NaN       NaN      NaN       NaN       NaN           0
  3251.00            NaN       NaN      NaN       NaN       NaN           0
  3351.00            NaN       NaN      NaN       NaN       NaN           0
  3451.00            NaN       NaN      NaN       NaN       NaN           0
  3551.00            NaN       NaN      NaN       NaN       NaN           0
  3651.00            NaN       NaN      NaN       NaN       NaN           0
  3751.00            NaN       NaN      NaN       NaN       NaN           0
  3851.00            NaN       NaN      NaN       NaN       NaN           0
  3951.00            NaN       NaN      NaN       NaN       NaN           0
  4051.00            NaN       NaN      NaN       NaN       NaN           0
  4151.00            NaN       NaN      NaN       NaN       NaN           0
  4251.00            NaN       NaN      NaN       NaN       NaN           0
  4351.00            NaN       NaN      NaN       NaN       NaN           0
  4451.00            NaN       NaN      NaN       NaN       NaN           0
  4551.00            NaN       NaN      NaN       NaN       NaN           0
  4651.00            NaN       NaN      NaN       NaN       NaN           0
  4751.00            NaN       NaN      NaN       NaN       NaN           0
  4851.00            NaN       NaN      NaN       NaN       NaN           0
  4951.00            NaN       NaN      NaN       NaN       NaN           0
  5051.00            NaN       NaN      NaN       NaN       NaN           0
  5151.00            NaN       NaN      NaN       NaN       NaN           0
  5251.00            NaN       NaN      NaN       NaN       NaN           0
  5351.00            NaN       NaN      NaN       NaN       NaN           0
  5451.00            NaN       NaN      NaN       NaN       NaN           0
  5551.00            NaN       NaN      NaN       NaN       NaN           0
  5651.00            NaN       NaN      NaN       NaN       NaN           0
  5751.00            NaN       NaN      NaN       NaN       NaN           0
  5851.00            NaN       NaN      NaN       NaN       NaN           0
  5951.00            NaN       NaN      NaN       NaN       NaN           0
  6051.00            NaN       NaN      NaN       NaN       NaN           0
  6151.00            NaN       NaN      NaN       NaN       NaN           0
  6251.00            NaN       NaN      NaN       NaN       NaN           0
  6351.00            NaN       NaN      NaN       NaN       NaN           0
  6451.00            NaN       NaN      NaN       NaN       NaN           0
  6551.00            NaN       NaN      NaN       NaN       NaN           0
  6651.00            NaN       NaN      NaN       NaN       NaN           0
  6751.00            NaN       NaN      NaN       NaN       NaN           0
  6851.00            NaN       NaN      NaN       NaN       NaN           0
  6951.00            NaN       NaN      NaN       NaN       NaN           0
  7051.00            NaN       NaN      NaN       NaN       NaN           0
  7151.00            NaN       NaN      NaN       NaN       NaN           0
  7251.00            NaN       NaN      NaN       NaN       NaN           0
  7351.00            NaN       NaN      NaN       NaN       NaN           0
  7451.00            NaN       NaN      NaN       NaN       NaN           0
  7551.00            NaN       NaN      NaN       NaN       NaN           0
  7651.00            NaN       NaN      NaN       NaN       NaN           0
  7751.00            NaN       NaN      NaN       NaN       NaN           0
  7851.00            NaN       NaN      NaN       NaN       NaN           0
  7951.00            NaN       NaN      NaN       NaN       NaN           0
  8051.00            NaN       NaN      NaN       NaN       NaN           0
  8151.00            NaN       NaN      NaN       NaN       NaN           0
  8251.00            NaN       NaN      NaN       NaN       NaN           0
  8351.00            NaN       NaN      NaN       NaN       NaN           0
  8451.00            NaN       NaN      NaN       NaN       NaN           0
  8551.00            NaN       NaN      NaN       NaN       NaN           0
  8651.00            NaN       NaN      NaN       NaN       NaN           0
  8751.00            NaN       NaN      NaN       NaN       NaN           0
  8851.00            NaN       NaN      NaN       NaN       NaN           0
  8951.00            NaN       NaN      NaN       NaN       NaN           0
  9051.00            NaN       NaN      NaN       NaN       NaN           0
  9151.00            NaN       NaN      NaN       NaN       NaN           0
  9251.00            NaN       NaN      NaN       NaN       NaN           0
  9351.00            NaN       NaN      NaN       NaN       NaN           0
  9451.00            NaN       NaN      NaN       NaN       NaN           0
  9551.00            NaN       NaN      NaN       NaN       NaN           0
  9651.00            NaN       NaN      NaN       NaN       NaN           0
  9751.00            NaN       NaN      NaN       NaN       NaN           0
  9851.00            NaN       NaN      NaN       NaN       NaN           0
  9951.00            NaN       NaN      NaN       NaN       NaN           0
 10501.00            NaN       NaN      NaN       NaN       NaN           0
 11501.00            NaN       NaN      NaN       NaN       NaN           0
 12501.00            NaN       NaN      NaN       NaN       NaN           0
 13501.00            NaN       NaN      NaN       NaN       NaN           0
 14501.00            NaN       NaN      NaN       NaN       NaN           0
 15501.00            NaN       NaN      NaN       NaN       NaN           0
 16501.00            NaN       NaN      NaN       NaN       NaN           0
 17501.00            NaN       NaN      NaN       NaN       NaN           0
 18501.00            NaN       NaN      NaN       NaN       NaN           0
 19501.00            NaN       NaN      NaN       NaN       NaN           0
 20501.00            NaN       NaN      NaN       NaN       NaN           0
 21501.00            NaN       NaN      NaN       NaN       NaN           0
 22501.00            NaN       NaN      NaN       NaN       NaN           0
 23501.00            NaN       NaN      NaN       NaN       NaN           0
 24501.00            NaN       NaN      NaN       NaN       NaN           0
